body_bytes_sent,cached,date,http2,http_host,http_referer,http_user_agent,http_version,http_x_forwarded_for,renderer,request_completion,request_time,request_type,request_url,scheme,status,timestamp,type,user_ip
1639,false,2025-10-18T13:37:24.196Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,6.797,GET,/wp-json/db/v1/nearby?origin_id=9428&type=charging_location&limit=1,http,200,1760794644,nginx_json,185.250.215.69
1710,false,2025-10-18T13:37:24.153Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,6.747,GET,/wp-json/db/v1/nearby?origin_id=10198&type=poi&limit=1,http,200,1760794644,nginx_json,185.250.215.69
1639,false,2025-10-18T13:37:24.142Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,6.745,GET,/wp-json/db/v1/nearby?origin_id=9428&type=charging_location&limit=1,http,200,1760794644,nginx_json,185.250.215.69
1694,false,2025-10-18T13:37:24.135Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,6.729,GET,/wp-json/db/v1/nearby?origin_id=10360&type=poi&limit=1,http,200,1760794644,nginx_json,185.250.215.69
1666,false,2025-10-18T13:37:23.371Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.963,GET,/wp-json/db/v1/nearby?origin_id=10872&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1622,false,2025-10-18T13:37:23.349Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.971,GET,/wp-json/db/v1/nearby?origin_id=10820&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1541,false,2025-10-18T13:37:23.348Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.965,GET,/wp-json/db/v1/nearby?origin_id=10810&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1634,false,2025-10-18T13:37:23.299Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.95,GET,/wp-json/db/v1/nearby?origin_id=10199&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1624,false,2025-10-18T13:37:23.275Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.925,GET,/wp-json/db/v1/nearby?origin_id=10564&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1601,false,2025-10-18T13:37:23.260Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.876,GET,/wp-json/db/v1/nearby?origin_id=10204&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1794,false,2025-10-18T13:37:23.219Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.897,GET,/wp-json/db/v1/nearby?origin_id=10781&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1621,false,2025-10-18T13:37:23.211Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.917,GET,/wp-json/db/v1/nearby?origin_id=9865&type=charging_location&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1757,false,2025-10-18T13:37:23.200Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.852,GET,/wp-json/db/v1/nearby?origin_id=10591&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1620,false,2025-10-18T13:37:23.177Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.829,GET,/wp-json/db/v1/nearby?origin_id=10307&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
1646,false,2025-10-18T13:37:23.038Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.76,GET,/wp-json/db/v1/nearby?origin_id=10729&type=poi&limit=1,http,200,1760794643,nginx_json,185.250.215.69
33,false,2025-10-18T13:37:22.970Z,,dobitybaterky.cz,,WordPress.com; https://dobitybaterky.cz,HTTP/1.1,103.115.9.223,php,OK,5.603,GET,/wp-json/jetpack/v4/sync/spawn-sync?time=1760794637&request_lock_id=1760794637.3558,http,200,1760794642,nginx_json,103.115.9.223
1698,false,2025-10-18T13:37:22.508Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,5.071,GET,/wp-json/db/v1/nearby?origin_id=9496&type=charging_location&limit=1,http,200,1760794642,nginx_json,185.250.215.69
1683,false,2025-10-18T13:37:22.313Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.965,GET,/wp-json/db/v1/nearby?origin_id=10668&type=poi&limit=1,http,200,1760794642,nginx_json,185.250.215.69
174,false,2025-10-18T13:37:22.273Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.994,GET,/wp-json/db/v1/nearby?origin_id=9084&type=charging_location&limit=1,http,200,1760794642,nginx_json,185.250.215.69
1687,false,2025-10-18T13:37:22.264Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.933,GET,/wp-json/db/v1/nearby?origin_id=9830&type=charging_location&limit=1,http,200,1760794642,nginx_json,185.250.215.69
1704,false,2025-10-18T13:37:22.252Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.977,GET,/wp-json/db/v1/nearby?origin_id=10184&type=poi&limit=1,http,200,1760794642,nginx_json,185.250.215.69
1656,false,2025-10-18T13:37:22.221Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.926,GET,/wp-json/db/v1/nearby?origin_id=10565&type=poi&limit=1,http,200,1760794642,nginx_json,185.250.215.69
1603,false,2025-10-18T13:37:22.209Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.931,GET,/wp-json/db/v1/nearby?origin_id=9495&type=charging_location&limit=1,http,200,1760794642,nginx_json,185.250.215.69
11,false,2025-10-18T13:37:21.963Z,,dobitybaterky.cz,,WordPress.com; https://dobitybaterky.cz,HTTP/1.1,103.115.9.223,php,OK,0.013,POST,/wp-cron.php?doing_wp_cron=1760794641.9418189525604248046875,http,200,1760794641,nginx_json,103.115.9.223
1653,false,2025-10-18T13:37:21.423Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.037,GET,/wp-json/db/v1/nearby?origin_id=10255&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1683,false,2025-10-18T13:37:21.386Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.956,GET,/wp-json/db/v1/nearby?origin_id=10200&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1708,false,2025-10-18T13:37:21.361Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.008,GET,/wp-json/db/v1/nearby?origin_id=8399&type=charging_location&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1699,false,2025-10-18T13:37:21.361Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.04,GET,/wp-json/db/v1/nearby?origin_id=10305&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1604,false,2025-10-18T13:37:21.317Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.963,GET,/wp-json/db/v1/nearby?origin_id=10865&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1659,false,2025-10-18T13:37:21.312Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,4.037,GET,/wp-json/db/v1/nearby?origin_id=10511&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1602,false,2025-10-18T13:37:21.283Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.899,GET,/wp-json/db/v1/nearby?origin_id=10251&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1655,false,2025-10-18T13:37:21.254Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.979,GET,/wp-json/db/v1/nearby?origin_id=10770&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1662,false,2025-10-18T13:37:21.252Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.86,GET,/wp-json/db/v1/nearby?origin_id=10583&type=poi&limit=1,http,200,1760794641,nginx_json,185.250.215.69
1594,false,2025-10-18T13:37:20.713Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.25,GET,/wp-json/db/v1/nearby?origin_id=10720&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1587,false,2025-10-18T13:37:20.700Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.236,GET,/wp-json/db/v1/nearby?origin_id=10603&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1703,false,2025-10-18T13:37:20.698Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.245,GET,/wp-json/db/v1/nearby?origin_id=10283&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
174,false,2025-10-18T13:37:20.661Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.205,GET,/wp-json/db/v1/nearby?origin_id=8957&type=charging_location&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1633,false,2025-10-18T13:37:20.636Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.169,GET,/wp-json/db/v1/nearby?origin_id=8383&type=charging_location&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1672,false,2025-10-18T13:37:20.581Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.139,GET,/wp-json/db/v1/nearby?origin_id=10409&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1622,false,2025-10-18T13:37:20.580Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.122,GET,/wp-json/db/v1/nearby?origin_id=10740&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1519,false,2025-10-18T13:37:20.573Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.146,GET,/wp-json/db/v1/nearby?origin_id=10273&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1718,false,2025-10-18T13:37:20.553Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.13,GET,/wp-json/db/v1/nearby?origin_id=10260&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1713,false,2025-10-18T13:37:20.550Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.096,GET,/wp-json/db/v1/nearby?origin_id=10881&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1739,false,2025-10-18T13:37:20.540Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.068,GET,/wp-json/db/v1/nearby?origin_id=8620&type=charging_location&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1652,false,2025-10-18T13:37:20.540Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.079,GET,/wp-json/db/v1/nearby?origin_id=10322&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1668,false,2025-10-18T13:37:20.518Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.11,GET,/wp-json/db/v1/nearby?origin_id=10451&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1729,false,2025-10-18T13:37:20.498Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.076,GET,/wp-json/db/v1/nearby?origin_id=10412&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1757,false,2025-10-18T13:37:20.489Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.061,GET,/wp-json/db/v1/nearby?origin_id=10459&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1579,false,2025-10-18T13:37:20.485Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,3.016,GET,/wp-json/db/v1/nearby?origin_id=10186&type=poi&limit=1,http,200,1760794640,nginx_json,185.250.215.69
1651,false,2025-10-18T13:37:19.562Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,2.364,GET,/wp-json/db/v1/nearby?origin_id=10655&type=poi&limit=1,http,200,1760794639,nginx_json,185.250.215.69
11,false,2025-10-18T13:37:19.270Z,,dobitybaterky.cz,,WordPress.com; https://dobitybaterky.cz,HTTP/1.1,103.115.9.223,php,OK,0.763,POST,/wp-cron.php?doing_wp_cron=1760794638.4967370033264160156250,http,200,1760794639,nginx_json,103.115.9.223
1617,false,2025-10-18T13:37:18.998Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.705,GET,/wp-json/db/v1/nearby?origin_id=10247&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1809,false,2025-10-18T13:37:18.985Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.721,GET,/wp-json/db/v1/nearby?origin_id=10298&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1676,false,2025-10-18T13:37:18.984Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.71,GET,/wp-json/db/v1/nearby?origin_id=10194&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1649,false,2025-10-18T13:37:18.975Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.703,GET,/wp-json/db/v1/nearby?origin_id=10723&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1744,false,2025-10-18T13:37:18.970Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.678,GET,/wp-json/db/v1/nearby?origin_id=10475&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1655,false,2025-10-18T13:37:18.963Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.681,GET,/wp-json/db/v1/nearby?origin_id=10556&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1751,false,2025-10-18T13:37:18.953Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.707,GET,/wp-json/db/v1/nearby?origin_id=10202&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1721,false,2025-10-18T13:37:18.948Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.658,GET,/wp-json/db/v1/nearby?origin_id=10751&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1672,false,2025-10-18T13:37:18.945Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.696,GET,/wp-json/db/v1/nearby?origin_id=10430&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1643,false,2025-10-18T13:37:18.942Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.719,GET,/wp-json/db/v1/nearby?origin_id=8532&type=charging_location&limit=1,http,200,1760794638,nginx_json,185.250.215.69
1613,false,2025-10-18T13:37:18.941Z,,dobitybaterky.cz,https://dobitybaterky.cz/mapa/,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1,HTTP/1.1,185.250.215.69,php,OK,1.687,GET,/wp-json/db/v1/nearby?origin_id=10623&type=poi&limit=1,http,200,1760794638,nginx_json,185.250.215.69
